timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,l,_id
,tf,NFO,64012,414.90,23.57,1703044801,,,,,,,,,,
,tf,NFO,64012,414.90,23.57,1703044801,,,,,,,,,,
,tf,NFO,64012,415.15,23.65,1703044802,,,,,,,,,,
,tf,NFO,64012,415.15,23.65,1703044802,,,,,,,,,,
,tf,NFO,64012,416.20,23.96,1703044803,,,,,,,,,,
,tf,NFO,64012,416.20,23.96,1703044803,,,,,,,,,,
,tf,NFO,64012,416.90,24.17,1703044804,,,,,,,,,,
,tf,NFO,64012,416.90,24.17,1703044804,,,,,,,,,,
,tf,NFO,64012,419.45,24.93,1703044805,,,,,,,,,,
,tf,NFO,64012,419.45,24.93,1703044805,,,,,,,,,,
,tf,NFO,64012,420.45,25.23,1703044806,429.40,551955,419.30,420.50,405,30,,,,
,tf,NFO,64012,420.45,25.23,1703044806,429.40,551955,419.30,420.50,405,30,,,,
,tf,NFO,64012,421.15,25.44,1703044806,,,,,,,,,,
,tf,NFO,64012,421.15,25.44,1703044806,,,,,,,,,,
,tf,NFO,64012,422.50,25.84,1703044807,,,,,,,,,,
,tf,NFO,64012,422.50,25.84,1703044807,,,,,,,,,,
,tf,NFO,64012,422.45,25.82,1703044808,,,,,,,,,,
,tf,NFO,64012,422.45,25.82,1703044808,,,,,,,,,,
,tf,NFO,64012,421.90,25.66,1703044809,429.37,553560,422.40,423.45,45,45,,,,
,tf,NFO,64012,421.90,25.66,1703044809,429.37,553560,422.40,423.45,45,45,,,,
,tf,NFO,64012,422.05,25.70,1703044809,,,,,,,,,,
,tf,NFO,64012,422.05,25.70,1703044809,,,,,,,,,,
,tf,NFO,64012,423.10,26.02,1703044810,,,,,,,,,,
,tf,NFO,64012,423.10,26.02,1703044810,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044811,429.33,557385,421.95,423.00,75,,,,,
,tf,NFO,64012,423.05,26.00,1703044811,429.33,557385,421.95,423.00,75,,,,,
,tf,NFO,64012,423.90,26.25,1703044811,,,,,,,,,,
,tf,NFO,64012,423.90,26.25,1703044811,,,,,,,,,,
,tf,NFO,64012,426.35,26.98,1703044812,429.31,559995,426.30,427.35,120,195,,,,
,tf,NFO,64012,426.35,26.98,1703044812,429.31,559995,426.30,427.35,120,195,,,,
,tf,NFO,64012,427.05,27.19,1703044812,,,,,,,,,,
,tf,NFO,64012,427.05,27.19,1703044812,,,,,,,,,,
,tf,NFO,64012,427.75,27.40,1703044814,429.30,562320,426.60,427.70,45,285,,,,
,tf,NFO,64012,427.75,27.40,1703044814,429.30,562320,426.60,427.70,45,285,,,,
,tf,NFO,64012,428.20,27.54,1703044814,,,,,,,,,,
,tf,NFO,64012,428.20,27.54,1703044814,,,,,,,,,,
,tf,NFO,64012,428.30,27.57,1703044815,,,,,,,,,,
,tf,NFO,64012,428.30,27.57,1703044815,,,,,,,,,,
,tf,NFO,64012,428.20,27.54,1703044816,429.29,566490,426.85,428.25,150,60,,,,
,tf,NFO,64012,428.20,27.54,1703044816,429.29,566490,426.85,428.25,150,60,,,,
,tf,NFO,64012,428.30,27.57,1703044816,,,,,,,,,,
,tf,NFO,64012,428.30,27.57,1703044816,,,,,,,,,,
,tf,NFO,64012,429.10,27.80,1703044817,,,,,,,,,,
,tf,NFO,64012,429.10,27.80,1703044817,,,,,,,,,,
,tf,NFO,64012,429.85,28.03,1703044817,,568080,428.80,429.85,105,,,,,
,tf,NFO,64012,429.85,28.03,1703044817,,568080,428.80,429.85,105,,,,,
,tf,NFO,64012,428.85,27.73,1703044818,,,,,,,,,,
,tf,NFO,64012,428.85,27.73,1703044818,,,,,,,,,,
,tf,NFO,64012,426.95,27.16,1703044819,,568575,426.95,427.55,15,150,,,,
,tf,NFO,64012,426.95,27.16,1703044819,,568575,426.95,427.55,15,150,,,,
,tf,NFO,64012,426.85,27.13,1703044819,,,,,,,,,,
,tf,NFO,64012,426.85,27.13,1703044819,,,,,,,,,,
,tf,NFO,64012,425.45,26.72,1703044820,,,,,,,,,,
,tf,NFO,64012,425.45,26.72,1703044820,,,,,,,,,,
,tf,NFO,64012,426.60,27.06,1703044821,429.28,569640,425.60,426.45,,75,,,,
,tf,NFO,64012,426.60,27.06,1703044821,429.28,569640,425.60,426.45,,75,,,,
,tf,NFO,64012,426.80,27.12,1703044821,,,,,,,,,,
,tf,NFO,64012,426.80,27.12,1703044821,,,,,,,,,,
,tf,NFO,64012,425.80,26.82,1703044822,,,,,,,,,,
,tf,NFO,64012,425.80,26.82,1703044822,,,,,,,,,,
,tf,NFO,64012,425.95,26.87,1703044823,,,,,,,,,,
,tf,NFO,64012,425.95,26.87,1703044823,,,,,,,,,,
,tf,NFO,64012,424.65,26.48,1703044824,,569850,423.55,424.45,90,75,,,,
,tf,NFO,64012,424.65,26.48,1703044824,,569850,423.55,424.45,90,75,,,,
,tf,NFO,64012,423.55,26.15,1703044824,,,,,,,,,,
,tf,NFO,64012,423.55,26.15,1703044824,,,,,,,,,,
,tf,NFO,64012,423.35,26.09,1703044825,,,,,,,,,,
,tf,NFO,64012,423.35,26.09,1703044825,,,,,,,,,,
,tf,NFO,64012,424.20,26.34,1703044826,,,,,,,,,,
,tf,NFO,64012,424.20,26.34,1703044826,,,,,,,,,,
,tf,NFO,64012,423.75,26.21,1703044827,,,,,,,,,,
,tf,NFO,64012,423.75,26.21,1703044827,,,,,,,,,,
,tf,NFO,64012,423.15,26.03,1703044828,,,,,,,,,,
,tf,NFO,64012,423.15,26.03,1703044828,,,,,,,,,,
,tf,NFO,64012,423.75,26.21,1703044829,,570330,423.25,424.10,,75,,,,
,tf,NFO,64012,423.75,26.21,1703044829,,570330,423.25,424.10,,75,,,,
,tf,NFO,64012,423.55,26.15,1703044830,,,,,,,,,,
,tf,NFO,64012,423.55,26.15,1703044830,,,,,,,,,,
,tf,NFO,64012,425.10,26.61,1703044831,,570495,424.25,425.05,30,165,,,,
,tf,NFO,64012,425.10,26.61,1703044831,,570495,424.25,425.05,30,165,,,,
,tf,NFO,64012,423.95,26.27,1703044832,,,,,,,,,,
,tf,NFO,64012,423.95,26.27,1703044832,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044833,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044833,,,,,,,,,,
,tf,NFO,64012,425.00,26.58,1703044834,,571845,423.85,424.80,,45,,,,
,tf,NFO,64012,425.00,26.58,1703044834,,571845,423.85,424.80,,45,,,,
,tf,NFO,64012,424.75,26.51,1703044834,,,,,,,,,,
,tf,NFO,64012,424.75,26.51,1703044834,,,,,,,,,,
,tf,NFO,64012,425.50,26.73,1703044835,,,,,,,,,,
,tf,NFO,64012,425.50,26.73,1703044835,,,,,,,,,,
,tf,NFO,64012,424.80,26.52,1703044836,429.26,572100,424.35,425.25,30,210,,,,
,tf,NFO,64012,424.80,26.52,1703044836,429.26,572100,424.35,425.25,30,210,,,,
,tf,NFO,64012,425.90,26.85,1703044837,,,,,,,,,,
,tf,NFO,64012,425.90,26.85,1703044837,,,,,,,,,,
,tf,NFO,64012,426.20,26.94,1703044838,,,,,,,,,,
,tf,NFO,64012,426.20,26.94,1703044838,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044839,,572325,425.75,426.30,90,75,,,,
,tf,NFO,64012,425.35,26.69,1703044839,,572325,425.75,426.30,90,75,,,,
,tf,NFO,64012,425.10,26.61,1703044839,,,,,,,,,,
,tf,NFO,64012,425.10,26.61,1703044839,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044840,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044840,,,,,,,,,,
,tf,NFO,64012,425.40,26.70,1703044841,,573525,425.40,426.40,15,585,,,,
,tf,NFO,64012,425.40,26.70,1703044841,,573525,425.40,426.40,15,585,,,,
,tf,NFO,64012,427.50,27.33,1703044842,,,,,,,,,,
,tf,NFO,64012,427.50,27.33,1703044842,,,,,,,,,,
,tf,NFO,64012,426.85,27.13,1703044843,,,,,,,,,,
,tf,NFO,64012,426.85,27.13,1703044843,,,,,,,,,,
,tf,NFO,64012,426.40,27.00,1703044844,,,,,,,,,,
,tf,NFO,64012,426.40,27.00,1703044844,,,,,,,,,,
,tf,NFO,64012,425.25,26.66,1703044845,,,,,,,,,,
,tf,NFO,64012,425.25,26.66,1703044845,,,,,,,,,,
,tf,NFO,64012,422.40,25.81,1703044846,,,,,,,,,,
,tf,NFO,64012,422.40,25.81,1703044846,,,,,,,,,,
,tf,NFO,64012,422.15,25.73,1703044847,,,,,,,,,,
,tf,NFO,64012,422.15,25.73,1703044847,,,,,,,,,,
,tf,NFO,64012,423.45,26.12,1703044848,,,,,,,,,,
,tf,NFO,64012,423.45,26.12,1703044848,,,,,,,,,,
,tf,NFO,64012,423.40,26.11,1703044849,,574605,422.20,,,105,,,,
,tf,NFO,64012,423.40,26.11,1703044849,,574605,422.20,,,105,,,,
,tf,NFO,64012,422.50,25.84,1703044849,,,,,,,,,,
,tf,NFO,64012,422.50,25.84,1703044849,,,,,,,,,,
,tf,NFO,64012,423.30,26.08,1703044851,,,,,,,,,,
,tf,NFO,64012,423.30,26.08,1703044851,,,,,,,,,,
,tf,NFO,64012,424.20,26.34,1703044852,,,,,,,,,,
,tf,NFO,64012,424.20,26.34,1703044852,,,,,,,,,,
,tf,NFO,64012,422.75,25.91,1703044853,,,,,,,,,,
,tf,NFO,64012,422.75,25.91,1703044853,,,,,,,,,,
,tf,NFO,64012,423.00,25.99,1703044854,,,,,,,,,,
,tf,NFO,64012,423.00,25.99,1703044854,,,,,,,,,,
,tf,NFO,64012,422.10,25.72,1703044855,,,,,,,,,,
,tf,NFO,64012,422.10,25.72,1703044855,,,,,,,,,,
,tf,NFO,64012,422.00,25.69,1703044855,429.23,576315,421.20,422.35,1020,135,,,,
,tf,NFO,64012,422.00,25.69,1703044855,429.23,576315,421.20,422.35,1020,135,,,,
,tf,NFO,64012,422.70,25.90,1703044856,,,,,,,,,,
,tf,NFO,64012,422.70,25.90,1703044856,,,,,,,,,,
,tf,NFO,64012,422.50,25.84,1703044857,,,,,,,,,,
,tf,NFO,64012,422.50,25.84,1703044857,,,,,,,,,,
,tf,NFO,64012,423.10,26.02,1703044858,,,,,,,,,,
,tf,NFO,64012,423.10,26.02,1703044858,,,,,,,,,,
,tf,NFO,64012,423.45,26.12,1703044859,,,,,,,,,,
,tf,NFO,64012,423.45,26.12,1703044859,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044860,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044860,,,,,,,,,,
,tf,NFO,64012,425.50,26.73,1703044862,,,,,,,,,,
,tf,NFO,64012,425.50,26.73,1703044862,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044863,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044863,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044863,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044863,,,,,,,,,,
,tf,NFO,64012,426.75,27.10,1703044864,,577875,426.70,427.75,195,165,,,,
,tf,NFO,64012,426.75,27.10,1703044864,,577875,426.70,427.75,195,165,,,,
,tf,NFO,64012,427.65,27.37,1703044864,,,,,,,,,,
,tf,NFO,64012,427.65,27.37,1703044864,,,,,,,,,,
,tf,NFO,64012,426.45,27.01,1703044865,,,,,,,,,,
,tf,NFO,64012,426.45,27.01,1703044865,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044866,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044866,,,,,,,,,,
,tf,NFO,64012,426.95,27.16,1703044867,,577980,426.40,426.95,45,30,,,,
,tf,NFO,64012,426.95,27.16,1703044867,,577980,426.40,426.95,45,30,,,,
,tf,NFO,64012,426.45,27.01,1703044868,,,,,,,,,,
,tf,NFO,64012,426.45,27.01,1703044868,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044870,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044870,,,,,,,,,,
,tf,NFO,64012,426.30,26.97,1703044871,,,,,,,,,,
,tf,NFO,64012,426.30,26.97,1703044871,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044873,,,,,,,,,,
,tf,NFO,64012,425.35,26.69,1703044873,,,,,,,,,,
,tf,NFO,64012,425.70,26.79,1703044874,,578190,424.70,425.70,,60,,,,
,tf,NFO,64012,425.70,26.79,1703044874,,578190,424.70,425.70,,60,,,,
,tf,NFO,64012,426.30,26.97,1703044875,,,,,,,,,,
,tf,NFO,64012,426.30,26.97,1703044875,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044875,429.21,580050,426.15,427.05,,90,,,,
,tf,NFO,64012,427.10,27.21,1703044875,429.21,580050,426.15,427.05,,90,,,,
,tf,NFO,64012,426.60,27.06,1703044876,,,,,,,,,,
,tf,NFO,64012,426.60,27.06,1703044876,,,,,,,,,,
,tf,NFO,64012,426.15,26.92,1703044877,,,,,,,,,,
,tf,NFO,64012,426.15,26.92,1703044877,,,,,,,,,,
,tf,NFO,64012,425.70,26.79,1703044878,,,,,,,,,,
,tf,NFO,64012,425.70,26.79,1703044878,,,,,,,,,,
,tf,NFO,64012,424.60,26.46,1703044879,,,,,,,,,,
,tf,NFO,64012,424.60,26.46,1703044879,,,,,,,,,,
,tf,NFO,64012,425.00,26.58,1703044880,,,,,,,,,,
,tf,NFO,64012,425.00,26.58,1703044880,,,,,,,,,,
,tf,NFO,64012,424.70,26.49,1703044880,429.19,582405,423.80,424.85,660,30,,,,
,tf,NFO,64012,424.70,26.49,1703044880,429.19,582405,423.80,424.85,660,30,,,,
,tf,NFO,64012,423.05,26.00,1703044882,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044882,,,,,,,,,,
,tf,NFO,64012,424.00,26.28,1703044883,,,,,,,,,,
,tf,NFO,64012,424.00,26.28,1703044883,,,,,,,,,,
,tf,NFO,64012,423.65,26.18,1703044884,429.17,584055,422.60,423.70,270,,,,,
,tf,NFO,64012,423.65,26.18,1703044884,429.17,584055,422.60,423.70,270,,,,,
,tf,NFO,64012,423.75,26.21,1703044884,,,,,,,,,,
,tf,NFO,64012,423.75,26.21,1703044884,,,,,,,,,,
,tf,NFO,64012,423.95,26.27,1703044885,,,,,,,,,,
,tf,NFO,64012,423.95,26.27,1703044885,,,,,,,,,,
,tf,NFO,64012,425.25,26.66,1703044885,,584310,423.65,424.75,,,,,,
,tf,NFO,64012,425.25,26.66,1703044885,,584310,423.65,424.75,,,,,,
,tf,NFO,64012,425.30,26.67,1703044886,,,,,,,,,,
,tf,NFO,64012,425.30,26.67,1703044886,,,,,,,,,,
,tf,NFO,64012,425.95,26.87,1703044887,,584685,425.65,426.75,90,45,,,,
,tf,NFO,64012,425.95,26.87,1703044887,,584685,425.65,426.75,90,45,,,,
,tf,NFO,64012,425.60,26.76,1703044888,,,,,,,,,,
,tf,NFO,64012,425.60,26.76,1703044888,,,,,,,,,,
,tf,NFO,64012,425.75,26.81,1703044891,,,,,,,,,,
,tf,NFO,64012,425.75,26.81,1703044891,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044891,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044891,,,,,,,,,,
,tf,NFO,64012,425.60,26.76,1703044892,429.16,585345,425.10,426.10,285,75,,,,
,tf,NFO,64012,425.60,26.76,1703044892,429.16,585345,425.10,426.10,285,75,,,,
,tf,NFO,64012,426.35,26.98,1703044893,,,,,,,,,,
,tf,NFO,64012,426.35,26.98,1703044893,,,,,,,,,,
,tf,NFO,64012,425.40,26.70,1703044894,,,,,,,,,,
,tf,NFO,64012,425.40,26.70,1703044894,,,,,,,,,,
,tf,NFO,64012,426.35,26.98,1703044895,,,,,,,,,,
,tf,NFO,64012,426.35,26.98,1703044895,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044896,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044896,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044898,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044898,,,,,,,,,,
,tf,NFO,64012,427.10,27.21,1703044899,,585675,,427.05,75,60,,,,
,tf,NFO,64012,427.10,27.21,1703044899,,585675,,427.05,75,60,,,,
,tf,NFO,64012,427.50,27.33,1703044900,,,,,,,,,,
,tf,NFO,64012,427.50,27.33,1703044900,,,,,,,,,,
,tf,NFO,64012,426.45,27.01,1703044903,,,,,,,,,,
,tf,NFO,64012,426.45,27.01,1703044903,,,,,,,,,,
,tf,NFO,64012,429.00,27.77,1703044903,,,,,,,,,,
,tf,NFO,64012,429.00,27.77,1703044903,,,,,,,,,,
,tf,NFO,64012,427.80,27.42,1703044904,,587865,426.85,427.90,30,135,,,,
,tf,NFO,64012,427.80,27.42,1703044904,,587865,426.85,427.90,30,135,,,,
,tf,NFO,64012,428.05,27.49,1703044904,,,,,,,,,,
,tf,NFO,64012,428.05,27.49,1703044904,,,,,,,,,,
,tf,NFO,64012,427.15,27.22,1703044905,,,,,,,,,,
,tf,NFO,64012,427.15,27.22,1703044905,,,,,,,,,,
,tf,NFO,64012,427.40,27.30,1703044905,,588360,427.40,428.35,210,285,,,,
,tf,NFO,64012,427.40,27.30,1703044905,,588360,427.40,428.35,210,285,,,,
,tf,NFO,64012,428.75,27.70,1703044906,,,,,,,,,,
,tf,NFO,64012,428.75,27.70,1703044906,,,,,,,,,,
,tf,NFO,64012,430.05,28.09,1703044908,,,,,,,,,,
,tf,NFO,64012,430.05,28.09,1703044908,,,,,,,,,,
,tf,NFO,64012,430.20,28.13,1703044908,,,,,,,,,,
,tf,NFO,64012,430.20,28.13,1703044908,,,,,,,,,,
,tf,NFO,64012,429.15,27.82,1703044909,429.16,589185,429.20,429.70,75,120,,,,
,tf,NFO,64012,429.15,27.82,1703044909,429.16,589185,429.20,429.70,75,120,,,,
,tf,NFO,64012,428.00,27.48,1703044913,,,,,,,,,,
,tf,NFO,64012,428.00,27.48,1703044913,,,,,,,,,,
,tf,NFO,64012,430.05,28.09,1703044913,,,,,,,,,,
,tf,NFO,64012,430.05,28.09,1703044913,,,,,,,,,,
,tf,NFO,64012,428.05,27.49,1703044914,429.15,591570,,,255,60,,,,
,tf,NFO,64012,428.05,27.49,1703044914,429.15,591570,,,255,60,,,,
,tf,NFO,64012,428.90,27.74,1703044915,,,,,,,,,,
,tf,NFO,64012,428.90,27.74,1703044915,,,,,,,,,,
,tf,NFO,64012,427.95,27.46,1703044915,,591735,,428.50,45,15,,,,
,tf,NFO,64012,427.95,27.46,1703044915,,591735,,428.50,45,15,,,,
,tf,NFO,64012,427.50,27.33,1703044917,,591810,427.20,428.20,255,105,,,,
,tf,NFO,64012,427.50,27.33,1703044917,,591810,427.20,428.20,255,105,,,,
,tf,NFO,64012,427.00,27.18,1703044918,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044918,,,,,,,,,,
,tf,NFO,64012,427.60,27.36,1703044919,,593025,426.50,427.40,75,90,,,,
,tf,NFO,64012,427.60,27.36,1703044919,,593025,426.50,427.40,75,90,,,,
,tf,NFO,64012,430.55,28.24,1703044920,,593160,429.50,430.55,,150,,,,
,tf,NFO,64012,430.55,28.24,1703044920,,593160,429.50,430.55,,150,,,,
,tf,NFO,64012,428.25,27.55,1703044921,,,,,,,,,,
,tf,NFO,64012,428.25,27.55,1703044921,,,,,,,,,,
,tf,NFO,64012,429.15,27.82,1703044922,,593460,428.25,429.25,330,165,,,,
,tf,NFO,64012,429.15,27.82,1703044922,,593460,428.25,429.25,330,165,,,,
,tf,NFO,64012,428.40,27.59,1703044922,,,,,,,,,,
,tf,NFO,64012,428.40,27.59,1703044922,,,,,,,,,,
,tf,NFO,64012,429.20,27.83,1703044923,,,,,,,,,,
,tf,NFO,64012,429.20,27.83,1703044923,,,,,,,,,,
,tf,NFO,64012,429.10,27.80,1703044923,,593685,429.00,429.95,300,105,,,,
,tf,NFO,64012,429.10,27.80,1703044923,,593685,429.00,429.95,300,105,,,,
,tf,NFO,64012,428.85,27.73,1703044924,,,,,,,,,,
,tf,NFO,64012,428.85,27.73,1703044924,,,,,,,,,,
,tf,NFO,64012,429.65,27.97,1703044925,,,,,,,,,,
,tf,NFO,64012,429.65,27.97,1703044925,,,,,,,,,,
,tf,NFO,64012,429.75,28.00,1703044925,,594015,428.80,429.70,15,150,,,,
,tf,NFO,64012,429.75,28.00,1703044925,,594015,428.80,429.70,15,150,,,,
,tf,NFO,64012,428.65,27.67,1703044926,,,,,,,,,,
,tf,NFO,64012,428.65,27.67,1703044926,,,,,,,,,,
,tf,NFO,64012,428.80,27.71,1703044928,,,,,,,,,,
,tf,NFO,64012,428.80,27.71,1703044928,,,,,,,,,,
,tf,NFO,64012,428.10,27.51,1703044928,,,,,,,,,,
,tf,NFO,64012,428.10,27.51,1703044928,,,,,,,,,,
,tf,NFO,64012,428.50,27.62,1703044928,,594240,428.05,428.85,60,45,,,,
,tf,NFO,64012,428.50,27.62,1703044928,,594240,428.05,428.85,60,45,,,,
,tf,NFO,64012,427.55,27.34,1703044930,,,,,,,,,,
,tf,NFO,64012,427.55,27.34,1703044930,,,,,,,,,,
,tf,NFO,64012,426.85,27.13,1703044930,,594390,426.90,427.65,,15,,,,
,tf,NFO,64012,426.85,27.13,1703044930,,594390,426.90,427.65,,15,,,,
,tf,NFO,64012,427.70,27.39,1703044932,,594435,426.95,427.75,,60,,,,
,tf,NFO,64012,427.70,27.39,1703044932,,594435,426.95,427.75,,60,,,,
,tf,NFO,64012,427.45,27.31,1703044933,,,,,,,,,,
,tf,NFO,64012,427.45,27.31,1703044933,,,,,,,,,,
,tf,NFO,64012,427.00,27.18,1703044933,,594780,426.10,427.20,255,210,,,,
,tf,NFO,64012,427.00,27.18,1703044933,,594780,426.10,427.20,255,210,,,,
,tf,NFO,64012,427.95,27.46,1703044935,,594795,426.90,427.95,210,75,,,,
,tf,NFO,64012,427.95,27.46,1703044935,,594795,426.90,427.95,210,75,,,,
,tf,NFO,64012,429.10,27.80,1703044937,,594975,428.10,429.15,60,225,,,,
,tf,NFO,64012,429.10,27.80,1703044937,,594975,428.10,429.15,60,225,,,,
,tf,NFO,64012,429.35,27.88,1703044938,,,,,,,,,,
,tf,NFO,64012,429.35,27.88,1703044938,,,,,,,,,,
,tf,NFO,64012,428.60,27.65,1703044939,,,,,,,,,,
,tf,NFO,64012,428.60,27.65,1703044939,,,,,,,,,,
,tf,NFO,64012,428.75,27.70,1703044939,,,,,,,,,,
,tf,NFO,64012,428.75,27.70,1703044939,,,,,,,,,,
,tf,NFO,64012,427.55,27.34,1703044940,,595800,426.40,427.55,60,165,,,,
,tf,NFO,64012,427.55,27.34,1703044940,,595800,426.40,427.55,60,165,,,,
,tf,NFO,64012,427.70,27.39,1703044941,,,,,,,,,,
,tf,NFO,64012,427.70,27.39,1703044941,,,,,,,,,,
,tf,NFO,64012,427.75,27.40,1703044942,,,,,,,,,,
,tf,NFO,64012,427.75,27.40,1703044942,,,,,,,,,,
,tf,NFO,64012,427.15,27.22,1703044943,,,,,,,,,,
,tf,NFO,64012,427.15,27.22,1703044943,,,,,,,,,,
,tf,NFO,64012,426.75,27.10,1703044946,,,,,,,,,,
,tf,NFO,64012,426.75,27.10,1703044946,,,,,,,,,,
,tf,NFO,64012,426.40,27.00,1703044946,,,,,,,,,,
,tf,NFO,64012,426.40,27.00,1703044946,,,,,,,,,,
,tf,NFO,64012,425.60,26.76,1703044947,429.14,596430,425.60,426.20,15,30,,,,
,tf,NFO,64012,425.60,26.76,1703044947,429.14,596430,425.60,426.20,15,30,,,,
,tf,NFO,64012,426.90,27.15,1703044948,,,,,,,,,,
,tf,NFO,64012,426.90,27.15,1703044948,,,,,,,,,,
,tf,NFO,64012,426.00,26.88,1703044950,,597270,425.95,427.00,60,225,,,,
,tf,NFO,64012,426.00,26.88,1703044950,,597270,425.95,427.00,60,225,,,,
,tf,NFO,64012,426.65,27.07,1703044950,,,,,,,,,,
,tf,NFO,64012,426.65,27.07,1703044950,,,,,,,,,,
,tf,NFO,64012,426.20,26.94,1703044952,,,,,,,,,,
,tf,NFO,64012,426.20,26.94,1703044952,,,,,,,,,,
,tf,NFO,64012,425.75,26.81,1703044953,,,,,,,,,,
,tf,NFO,64012,425.75,26.81,1703044953,,,,,,,,,,
,tf,NFO,64012,424.05,26.30,1703044955,,,,,,,,,,
,tf,NFO,64012,424.05,26.30,1703044955,,,,,,,,,,
,tf,NFO,64012,423.45,26.12,1703044955,429.12,599685,423.05,423.85,90,45,,,,
,tf,NFO,64012,423.45,26.12,1703044955,429.12,599685,423.05,423.85,90,45,,,,
,tf,NFO,64012,423.20,26.05,1703044955,,,,,,,,,,
,tf,NFO,64012,423.20,26.05,1703044955,,,,,,,,,,
,tf,NFO,64012,423.40,26.11,1703044956,,,,,,,324810,,,
,tf,NFO,64012,423.40,26.11,1703044956,,,,,,,324810,,,
,tf,NFO,64012,424.25,26.36,1703044956,,599835,424.25,424.85,,30,,,,
,tf,NFO,64012,424.25,26.36,1703044956,,599835,424.25,424.85,,30,,,,
,tf,NFO,64012,425.20,26.64,1703044957,,,,,,,,,,
,tf,NFO,64012,425.20,26.64,1703044957,,,,,,,,,,
,tf,NFO,64012,425.00,26.58,1703044959,,,,,,,,,,
,tf,NFO,64012,425.00,26.58,1703044959,,,,,,,,,,
,tf,NFO,64012,425.60,26.76,1703044959,,,,,,,,,,
,tf,NFO,64012,425.60,26.76,1703044959,,,,,,,,,,
,tf,NFO,64012,425.55,26.75,1703044960,,600060,,425.35,210,,,,,
,tf,NFO,64012,425.55,26.75,1703044960,,600060,,425.35,210,,,,,
,tf,NFO,64012,423.85,26.24,1703044960,,,,,,,,,,
,tf,NFO,64012,423.85,26.24,1703044960,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044961,,,,,,,,,,
,tf,NFO,64012,423.05,26.00,1703044961,,,,,,,,,,
,tf,NFO,64012,423.70,26.20,1703044961,,600240,423.00,423.70,165,15,,,,
,tf,NFO,64012,423.70,26.20,1703044961,,600240,423.00,423.70,165,15,,,,
,tf,NFO,64012,423.10,26.02,1703044962,,,,,,,,,,
,tf,NFO,64012,423.10,26.02,1703044962,,,,,,,,,,
,tf,NFO,64012,422.80,25.93,1703044964,,,,,,,,,,
,tf,NFO,64012,422.80,25.93,1703044964,,,,,,,,,,
,tf,NFO,64012,422.75,25.91,1703044964,,,,,,,,,,
,tf,NFO,64012,422.75,25.91,1703044964,,,,,,,,,,
,tf,NFO,64012,422.95,25.97,1703044965,,,,,,,,,,
,tf,NFO,64012,422.95,25.97,1703044965,,,,,,,,,,
,tf,NFO,64012,424.45,26.42,1703044966,,,,,,,,,,
,tf,NFO,64012,424.45,26.42,1703044966,,,,,,,,,,
,tf,NFO,64012,424.05,26.30,1703044967,,,,,,,,,,
,tf,NFO,64012,424.05,26.30,1703044967,,,,,,,,,,
,tf,NFO,64012,423.15,26.03,1703044968,,601410,422.55,423.45,240,240,,,,
,tf,NFO,64012,423.15,26.03,1703044968,,601410,422.55,423.45,240,240,,,,
,tf,NFO,64012,423.55,26.15,1703044968,,,,,,,,,,
,tf,NFO,64012,423.55,26.15,1703044968,,,,,,,,,,
,tf,NFO,64012,422.95,25.97,1703044969,,,,,,,,,,
,tf,NFO,64012,422.95,25.97,1703044969,,,,,,,,,,
,tf,NFO,64012,423.80,26.22,1703044970,,,,,,,,,,
,tf,NFO,64012,423.80,26.22,1703044970,,,,,,,,,,
,tf,NFO,64012,422.40,25.81,1703044971,,,,,,,,,,
,tf,NFO,64012,422.40,25.81,1703044971,,,,,,,,,,
,tf,NFO,64012,421.30,25.48,1703044972,,,,,,,,,,
