timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,_id
2023-11-02 12:06:11.052917,tf,NFO,40707,287.00,12.18,1698906970,,,,,,,,
2023-11-02 12:06:11.053947,tf,NFO,40707,287.00,12.18,1698906970,,,,,,,,
2023-11-02 12:06:12.052466,tf,NFO,40707,287.20,12.25,1698906971,,,,,,,,
2023-11-02 12:06:12.052985,tf,NFO,40707,287.20,12.25,1698906971,,,,,,,,
2023-11-02 12:06:12.207931,tf,NFO,40707,287.75,12.47,1698906971,372.76,9534945,287.40,287.75,,30,,
2023-11-02 12:06:12.209925,tf,NFO,40707,287.75,12.47,1698906971,372.76,9534945,287.40,287.75,,30,,
2023-11-02 12:06:13.057222,tf,NFO,40707,286.10,11.82,1698906972,,,,,,,,
2023-11-02 12:06:13.058276,tf,NFO,40707,286.10,11.82,1698906972,,,,,,,,
2023-11-02 12:06:14.055522,tf,NFO,40707,286.05,11.80,1698906973,,,,,,,,
2023-11-02 12:06:14.056041,tf,NFO,40707,286.05,11.80,1698906973,,,,,,,,
2023-11-02 12:06:15.064678,tf,NFO,40707,286.10,11.82,1698906974,,,,,,,,
2023-11-02 12:06:15.065193,tf,NFO,40707,286.10,11.82,1698906974,,,,,,,,
2023-11-02 12:06:15.426499,tf,NFO,40707,286.50,11.98,1698906975,372.74,9537345,286.15,286.50,90,,,
2023-11-02 12:06:15.435555,tf,NFO,40707,286.50,11.98,1698906975,372.74,9537345,286.15,286.50,90,,,
2023-11-02 12:06:16.056992,tf,NFO,40707,287.00,12.18,1698906975,,,,,,,,
2023-11-02 12:06:16.057521,tf,NFO,40707,287.00,12.18,1698906975,,,,,,,,
2023-11-02 12:06:17.470454,tf,NFO,40707,287.55,12.39,1698906976,,,,,,,,
2023-11-02 12:06:17.478409,tf,NFO,40707,287.55,12.39,1698906976,,,,,,,,
2023-11-02 12:06:17.688950,tf,NFO,40707,287.20,12.25,1698906976,372.73,9538575,287.20,287.65,75,105,,
2023-11-02 12:06:17.714685,tf,NFO,40707,287.20,12.25,1698906976,372.73,9538575,287.20,287.65,75,105,,
2023-11-02 12:06:18.056606,tf,NFO,40707,286.70,12.06,1698906977,,,,,,,,
2023-11-02 12:06:18.056606,tf,NFO,40707,286.70,12.06,1698906977,,,,,,,,
2023-11-02 12:06:18.418614,tf,NFO,40707,286.55,12.00,1698906978,372.72,9539880,286.55,286.95,105,60,,
2023-11-02 12:06:18.419614,tf,NFO,40707,286.55,12.00,1698906978,372.72,9539880,286.55,286.95,105,60,,
2023-11-02 12:06:19.098561,tf,NFO,40707,286.35,11.92,1698906978,,,,,,,,
2023-11-02 12:06:19.099570,tf,NFO,40707,286.35,11.92,1698906978,,,,,,,,
2023-11-02 12:06:19.215272,tf,NFO,40707,286.25,11.88,1698906978,372.71,9541110,286.20,286.25,30,45,,
2023-11-02 12:06:19.216913,tf,NFO,40707,286.25,11.88,1698906978,372.71,9541110,286.20,286.25,30,45,,
2023-11-02 12:06:20.058441,tf,NFO,40707,286.10,11.82,1698906979,,,,,,,,
2023-11-02 12:06:20.059961,tf,NFO,40707,286.10,11.82,1698906979,,,,,,,,
2023-11-02 12:06:20.222264,tf,NFO,40707,286.65,12.04,1698906979,372.70,9542295,,286.70,15,30,,
2023-11-02 12:06:20.223271,tf,NFO,40707,286.65,12.04,1698906979,372.70,9542295,,286.70,15,30,,
2023-11-02 12:06:21.058991,tf,NFO,40707,286.30,11.90,1698906980,,,,,,,,
2023-11-02 12:06:21.058991,tf,NFO,40707,286.30,11.90,1698906980,,,,,,,,
2023-11-02 12:06:21.422851,tf,NFO,40707,285.25,11.49,1698906981,372.67,9544710,285.05,285.55,135,210,,
2023-11-02 12:06:21.445453,tf,NFO,40707,285.25,11.49,1698906981,372.67,9544710,285.05,285.55,135,210,,
2023-11-02 12:06:22.060108,tf,NFO,40707,285.35,11.53,1698906981,,,,,,,,
2023-11-02 12:06:22.061624,tf,NFO,40707,285.35,11.53,1698906981,,,,,,,,
2023-11-02 12:06:22.621046,tf,NFO,40707,284.80,11.32,1698906982,372.64,9548685,284.55,284.75,45,165,,
2023-11-02 12:06:22.623700,tf,NFO,40707,284.80,11.32,1698906982,372.64,9548685,284.55,284.75,45,165,,
2023-11-02 12:06:23.060838,tf,NFO,40707,284.85,11.33,1698906982,,,,,,,,
2023-11-02 12:06:23.062354,tf,NFO,40707,284.85,11.33,1698906982,,,,,,,,
2023-11-02 12:06:24.062889,tf,NFO,40707,284.00,11.00,1698906983,,,,,,,,
2023-11-02 12:06:24.063445,tf,NFO,40707,284.00,11.00,1698906983,,,,,,,,
2023-11-02 12:06:25.070765,tf,NFO,40707,283.70,10.89,1698906984,,,,,,,,
2023-11-02 12:06:25.072762,tf,NFO,40707,283.70,10.89,1698906984,,,,,,,,
2023-11-02 12:06:25.229421,tf,NFO,40707,283.95,10.98,1698906984,372.59,9553200,283.45,283.95,30,90,,
2023-11-02 12:06:25.232452,tf,NFO,40707,283.95,10.98,1698906984,372.59,9553200,283.45,283.95,30,90,,
2023-11-02 12:06:26.063724,tf,NFO,40707,283.40,10.77,1698906985,,,,,,,,
2023-11-02 12:06:26.065316,tf,NFO,40707,283.40,10.77,1698906985,,,,,,,,
2023-11-02 12:06:26.231427,tf,NFO,40707,283.65,10.87,1698906985,,9554220,283.35,283.75,15,30,,
2023-11-02 12:06:26.234458,tf,NFO,40707,283.65,10.87,1698906985,,9554220,283.35,283.75,15,30,,
2023-11-02 12:06:27.062504,tf,NFO,40707,283.20,10.69,1698906986,,,,,,,,
2023-11-02 12:06:27.064928,tf,NFO,40707,283.20,10.69,1698906986,,,,,,,,
2023-11-02 12:06:27.429723,tf,NFO,40707,283.45,10.79,1698906987,372.58,9554955,282.55,283.10,195,75,,
2023-11-02 12:06:27.477580,tf,NFO,40707,283.45,10.79,1698906987,372.58,9554955,282.55,283.10,195,75,,
2023-11-02 12:06:28.077913,tf,NFO,40707,282.80,10.53,1698906987,,,,,,,,
2023-11-02 12:06:28.079900,tf,NFO,40707,282.80,10.53,1698906987,,,,,,,,
2023-11-02 12:06:28.630164,tf,NFO,40707,282.60,10.46,1698906988,372.56,9556935,282.00,282.60,,90,,
2023-11-02 12:06:28.631164,tf,NFO,40707,282.60,10.46,1698906988,372.56,9556935,282.00,282.60,,90,,
2023-11-02 12:06:29.064546,tf,NFO,40707,281.50,10.03,1698906988,,,,,,,,
2023-11-02 12:06:29.065809,tf,NFO,40707,281.50,10.03,1698906988,,,,,,,,
2023-11-02 12:06:29.281307,tf,NFO,40707,281.80,10.14,1698906988,372.55,9557505,281.35,281.85,75,120,,
2023-11-02 12:06:29.284776,tf,NFO,40707,281.80,10.14,1698906988,372.55,9557505,281.35,281.85,75,120,,
2023-11-02 12:06:30.239554,tf,NFO,40707,281.00,9.83,1698906989,372.54,9559245,281.05,281.55,15,60,,
2023-11-02 12:06:30.242076,tf,NFO,40707,281.00,9.83,1698906989,372.54,9559245,281.05,281.55,15,60,,
2023-11-02 12:06:31.072751,tf,NFO,40707,281.15,9.89,1698906990,,,,,,,,
2023-11-02 12:06:31.073790,tf,NFO,40707,281.15,9.89,1698906990,,,,,,,,
2023-11-02 12:06:31.440162,tf,NFO,40707,281.05,9.85,1698906991,372.50,9562965,281.20,281.75,90,75,,
2023-11-02 12:06:31.467533,tf,NFO,40707,281.05,9.85,1698906991,372.50,9562965,281.20,281.75,90,75,,
2023-11-02 12:06:32.235475,tf,NFO,40707,281.85,10.16,1698906991,,,,,,,,
2023-11-02 12:06:32.237559,tf,NFO,40707,281.85,10.16,1698906991,,,,,,,,
2023-11-02 12:06:32.639726,tf,NFO,40707,282.70,10.49,1698906992,372.48,9565350,282.40,282.90,,45,,
2023-11-02 12:06:32.641736,tf,NFO,40707,282.70,10.49,1698906992,372.48,9565350,282.40,282.90,,45,,
2023-11-02 12:06:33.098945,tf,NFO,40707,282.20,10.30,1698906992,,,,,,,,
2023-11-02 12:06:33.101951,tf,NFO,40707,282.20,10.30,1698906992,,,,,,,,
2023-11-02 12:06:33.240427,tf,NFO,40707,281.40,9.99,1698906992,372.47,9566370,281.60,282.10,15,150,,
2023-11-02 12:06:33.273794,tf,NFO,40707,281.40,9.99,1698906992,372.47,9566370,281.60,282.10,15,150,,
2023-11-02 12:06:34.091251,tf,NFO,40707,283.00,10.61,1698906993,,,,,,,,
2023-11-02 12:06:34.092861,tf,NFO,40707,283.00,10.61,1698906993,,,,,,,,
2023-11-02 12:06:34.438145,tf,NFO,40707,283.95,10.98,1698906994,372.46,9567930,283.80,284.05,,45,,
2023-11-02 12:06:34.439669,tf,NFO,40707,283.95,10.98,1698906994,372.46,9567930,283.80,284.05,,45,,
2023-11-02 12:06:35.070163,tf,NFO,40707,284.25,11.10,1698906994,,,,,,,,
2023-11-02 12:06:35.070720,tf,NFO,40707,284.25,11.10,1698906994,,,,,,,,
2023-11-02 12:06:36.073522,tf,NFO,40707,283.30,10.73,1698906995,,,,,,,,
2023-11-02 12:06:36.074519,tf,NFO,40707,283.30,10.73,1698906995,,,,,,,,
2023-11-02 12:06:37.068686,tf,NFO,40707,283.20,10.69,1698906996,,,,,,,,
2023-11-02 12:06:37.070694,tf,NFO,40707,283.20,10.69,1698906996,,,,,,,,
2023-11-02 12:06:37.244540,tf,NFO,40707,283.15,10.67,1698906996,,9572010,282.65,283.25,165,,,
2023-11-02 12:06:37.247067,tf,NFO,40707,283.15,10.67,1698906996,,9572010,282.65,283.25,165,,,
2023-11-02 12:06:38.068774,tf,NFO,40707,282.80,10.53,1698906997,,,,,,,,
2023-11-02 12:06:38.069772,tf,NFO,40707,282.80,10.53,1698906997,,,,,,,,
2023-11-02 12:06:38.247996,tf,NFO,40707,282.90,10.57,1698906997,372.41,9572535,282.90,283.40,15,105,,
2023-11-02 12:06:38.249992,tf,NFO,40707,282.90,10.57,1698906997,372.41,9572535,282.90,283.40,15,105,,
2023-11-02 12:06:39.068284,tf,NFO,40707,283.50,10.81,1698906998,,,,,,,,
2023-11-02 12:06:39.071271,tf,NFO,40707,283.50,10.81,1698906998,,,,,,,,
2023-11-02 12:06:39.444639,tf,NFO,40707,282.95,10.59,1698906999,,9572910,282.75,283.25,60,30,,
2023-11-02 12:06:39.456439,tf,NFO,40707,282.95,10.59,1698906999,,9572910,282.75,283.25,60,30,,
2023-11-02 12:06:40.070507,tf,NFO,40707,283.50,10.81,1698906999,,,,,,,,
2023-11-02 12:06:40.071507,tf,NFO,40707,283.50,10.81,1698906999,,,,,,,,
2023-11-02 12:06:41.069064,tf,NFO,40707,284.75,11.30,1698907000,,,,,,,,
2023-11-02 12:06:41.070076,tf,NFO,40707,284.75,11.30,1698907000,,,,,,,,
2023-11-02 12:06:41.649808,tf,NFO,40707,283.05,10.63,1698907001,372.35,9579045,283.15,283.75,300,60,,
2023-11-02 12:06:41.676818,tf,NFO,40707,283.05,10.63,1698907001,372.35,9579045,283.15,283.75,300,60,,
2023-11-02 12:06:42.077671,tf,NFO,40707,283.60,10.85,1698907001,,,,,,,,
2023-11-02 12:06:42.078719,tf,NFO,40707,283.60,10.85,1698907001,,,,,,,,
2023-11-02 12:06:42.249971,tf,NFO,40707,283.80,10.92,1698907001,,9579225,283.20,283.70,60,45,,
2023-11-02 12:06:42.250970,tf,NFO,40707,283.80,10.92,1698907001,,9579225,283.20,283.70,60,45,,
2023-11-02 12:06:43.068510,tf,NFO,40707,284.00,11.00,1698907002,,,,,,,,
2023-11-02 12:06:43.069507,tf,NFO,40707,284.00,11.00,1698907002,,,,,,,,
2023-11-02 12:06:43.255556,tf,NFO,40707,284.60,11.24,1698907002,372.34,9580350,283.95,284.60,210,60,,
2023-11-02 12:06:43.257870,tf,NFO,40707,284.60,11.24,1698907002,372.34,9580350,283.95,284.60,210,60,,
2023-11-02 12:06:44.069959,tf,NFO,40707,283.35,10.75,1698907003,,,,,,,,
2023-11-02 12:06:44.069959,tf,NFO,40707,283.35,10.75,1698907003,,,,,,,,
2023-11-02 12:06:44.454972,tf,NFO,40707,284.65,11.26,1698907004,372.33,9581100,284.00,284.55,195,30,,
2023-11-02 12:06:44.455486,tf,NFO,40707,284.65,11.26,1698907004,372.33,9581100,284.00,284.55,195,30,,
2023-11-02 12:06:45.072837,tf,NFO,40707,284.00,11.00,1698907004,,,,,,,,
2023-11-02 12:06:45.073828,tf,NFO,40707,284.00,11.00,1698907004,,,,,,,,
2023-11-02 12:06:45.659209,tf,NFO,40707,284.50,11.20,1698907005,,9581745,284.10,284.35,30,135,,
2023-11-02 12:06:45.681630,tf,NFO,40707,284.50,11.20,1698907005,,9581745,284.10,284.35,30,135,,
2023-11-02 12:06:46.070377,tf,NFO,40707,284.35,11.14,1698907005,,,,,,,,
2023-11-02 12:06:46.072382,tf,NFO,40707,284.35,11.14,1698907005,,,,,,,,
2023-11-02 12:06:46.257235,tf,NFO,40707,284.45,11.18,1698907005,,9581985,283.85,284.40,90,270,,
2023-11-02 12:06:46.258805,tf,NFO,40707,284.45,11.18,1698907005,,9581985,283.85,284.40,90,270,,
2023-11-02 12:06:47.073538,tf,NFO,40707,283.90,10.96,1698907006,,,,,,,,
2023-11-02 12:06:47.074536,tf,NFO,40707,283.90,10.96,1698907006,,,,,,,,
2023-11-02 12:06:47.463798,tf,NFO,40707,283.85,10.94,1698907007,372.31,9584115,,284.35,30,285,,
2023-11-02 12:06:47.468467,tf,NFO,40707,283.85,10.94,1698907007,372.31,9584115,,284.35,30,285,,
2023-11-02 12:06:48.072752,tf,NFO,40707,284.20,11.08,1698907007,,,,,,,,
2023-11-02 12:06:48.073697,tf,NFO,40707,284.20,11.08,1698907007,,,,,,,,
2023-11-02 12:06:49.016928,tf,NFO,40707,284.05,11.02,1698907008,372.30,9584895,284.00,284.65,90,585,,
2023-11-02 12:06:49.018935,tf,NFO,40707,284.05,11.02,1698907008,372.30,9584895,284.00,284.65,90,585,,
2023-11-02 12:06:49.086788,tf,NFO,40707,284.20,11.08,1698907008,,,,,,,,
2023-11-02 12:06:49.138195,tf,NFO,40707,284.20,11.08,1698907008,,,,,,,,
2023-11-02 12:06:49.478629,tf,NFO,40707,283.85,10.94,1698907009,,9585285,283.90,284.40,30,270,,
2023-11-02 12:06:49.485853,tf,NFO,40707,283.85,10.94,1698907009,,9585285,283.90,284.40,30,270,,
2023-11-02 12:06:50.075573,tf,NFO,40707,284.15,11.06,1698907009,,,,,,,,
2023-11-02 12:06:50.076791,tf,NFO,40707,284.15,11.06,1698907009,,,,,,,,
2023-11-02 12:06:50.665520,tf,NFO,40707,284.75,11.30,1698907010,372.29,9585870,284.70,285.00,15,495,,
2023-11-02 12:06:50.667038,tf,NFO,40707,284.75,11.30,1698907010,372.29,9585870,284.70,285.00,15,495,,
2023-11-02 12:06:51.103953,tf,NFO,40707,284.50,11.20,1698907010,,,,,,,,
2023-11-02 12:06:51.105523,tf,NFO,40707,284.50,11.20,1698907010,,,,,,,,
2023-11-02 12:06:52.077662,tf,NFO,40707,285.00,11.39,1698907011,,,,,,,,
2023-11-02 12:06:52.078659,tf,NFO,40707,285.00,11.39,1698907011,,,,,,,,
2023-11-02 12:06:52.303100,tf,NFO,40707,285.10,11.43,1698907011,372.28,9586665,284.75,285.15,90,15,,
2023-11-02 12:06:52.303609,tf,NFO,40707,285.10,11.43,1698907011,372.28,9586665,284.75,285.15,90,15,,
2023-11-02 12:06:53.074919,tf,NFO,40707,285.20,11.47,1698907012,,,,,,,,
2023-11-02 12:06:53.075450,tf,NFO,40707,285.20,11.47,1698907012,,,,,,,,
2023-11-02 12:06:53.272867,tf,NFO,40707,284.65,11.26,1698907012,,9587025,284.65,,30,45,,
2023-11-02 12:06:53.273924,tf,NFO,40707,284.65,11.26,1698907012,,9587025,284.65,,30,45,,
2023-11-02 12:06:54.077286,tf,NFO,40707,284.25,11.10,1698907013,,,,,,,,
2023-11-02 12:06:54.078291,tf,NFO,40707,284.25,11.10,1698907013,,,,,,,,
2023-11-02 12:06:54.468298,tf,NFO,40707,284.00,11.00,1698907014,372.27,9587760,283.95,284.30,15,60,,
2023-11-02 12:06:54.470289,tf,NFO,40707,284.00,11.00,1698907014,372.27,9587760,283.95,284.30,15,60,,
2023-11-02 12:06:55.095028,tf,NFO,40707,284.85,11.33,1698907014,,,,,,,,
2023-11-02 12:06:55.095590,tf,NFO,40707,284.85,11.33,1698907014,,,,,,,,
2023-11-02 12:06:55.669811,tf,NFO,40707,284.40,11.16,1698907015,372.26,9588780,284.40,284.90,45,30,,
2023-11-02 12:06:55.670943,tf,NFO,40707,284.40,11.16,1698907015,372.26,9588780,284.40,284.90,45,30,,
2023-11-02 12:06:56.284142,tf,NFO,40707,284.30,11.12,1698907015,372.25,9590010,284.25,284.70,30,75,,
2023-11-02 12:06:56.290326,tf,NFO,40707,284.30,11.12,1698907015,372.25,9590010,284.25,284.70,30,75,,
2023-11-02 12:06:57.076883,tf,NFO,40707,285.10,11.43,1698907016,,,,,,,,
2023-11-02 12:06:57.078942,tf,NFO,40707,285.10,11.43,1698907016,,,,,,,,
2023-11-02 12:06:58.079666,tf,NFO,40707,284.95,11.37,1698907017,,,,,,,,
2023-11-02 12:06:58.080655,tf,NFO,40707,284.95,11.37,1698907017,,,,,,,,
2023-11-02 12:06:58.480488,tf,NFO,40707,285.00,11.39,1698907018,,9591540,285.00,285.55,180,330,,
2023-11-02 12:06:58.482504,tf,NFO,40707,285.00,11.39,1698907018,,9591540,285.00,285.55,180,330,,
2023-11-02 12:06:59.078937,tf,NFO,40707,285.60,11.63,1698907018,,,,,,,,
2023-11-02 12:06:59.080936,tf,NFO,40707,285.60,11.63,1698907018,,,,,,,,
2023-11-02 12:06:59.680327,tf,NFO,40707,285.40,11.55,1698907019,372.23,9592170,285.50,285.90,120,30,,
2023-11-02 12:06:59.681329,tf,NFO,40707,285.40,11.55,1698907019,372.23,9592170,285.50,285.90,120,30,,
2023-11-02 12:07:00.089084,tf,NFO,40707,285.95,11.76,1698907019,,,,,,,,
2023-11-02 12:07:00.090086,tf,NFO,40707,285.95,11.76,1698907019,,,,,,,,
2023-11-02 12:07:00.276707,tf,NFO,40707,286.20,11.86,1698907019,372.22,9593700,286.25,286.85,,105,,
2023-11-02 12:07:00.277893,tf,NFO,40707,286.20,11.86,1698907019,372.22,9593700,286.25,286.85,,105,,
2023-11-02 12:07:01.080844,tf,NFO,40707,286.65,12.04,1698907020,,,,,,,,
2023-11-02 12:07:01.081847,tf,NFO,40707,286.65,12.04,1698907020,,,,,,,,
2023-11-02 12:07:01.281809,tf,NFO,40707,287.00,12.18,1698907020,372.21,9594195,286.65,,480,75,,
2023-11-02 12:07:01.283810,tf,NFO,40707,287.00,12.18,1698907020,372.21,9594195,286.65,,480,75,,
2023-11-02 12:07:02.081629,tf,NFO,40707,286.15,11.84,1698907021,,,,,,,,
2023-11-02 12:07:02.083623,tf,NFO,40707,286.15,11.84,1698907021,,,,,,,,
2023-11-02 12:07:03.096102,tf,NFO,40707,285.60,11.63,1698907022,,,,,,,,
2023-11-02 12:07:03.096576,tf,NFO,40707,285.60,11.63,1698907022,,,,,,,,
2023-11-02 12:07:03.485537,tf,NFO,40707,286.30,11.90,1698907023,372.17,9598635,285.65,286.10,15,90,,
2023-11-02 12:07:03.531190,tf,NFO,40707,286.30,11.90,1698907023,372.17,9598635,285.65,286.10,15,90,,
2023-11-02 12:07:04.297181,tf,NFO,40707,285.75,11.69,1698907023,,,,,,,,
2023-11-02 12:07:04.298788,tf,NFO,40707,285.75,11.69,1698907023,,,,,,,,
2023-11-02 12:07:04.690320,tf,NFO,40707,286.25,11.88,1698907024,,9598965,285.70,286.20,150,45,,
2023-11-02 12:07:04.690858,tf,NFO,40707,286.25,11.88,1698907024,,9598965,285.70,286.20,150,45,,
2023-11-02 12:07:05.227716,tf,NFO,40707,285.40,11.55,1698907024,,,,,,,,
2023-11-02 12:07:05.228756,tf,NFO,40707,285.40,11.55,1698907024,,,,,,,,
2023-11-02 12:07:05.288141,tf,NFO,40707,285.95,11.76,1698907024,,9599460,285.45,286.05,,105,,
2023-11-02 12:07:05.290125,tf,NFO,40707,285.95,11.76,1698907024,,9599460,285.45,286.05,,105,,
2023-11-02 12:07:06.081620,tf,NFO,40707,285.00,11.39,1698907025,,,,,,,,
2023-11-02 12:07:06.082734,tf,NFO,40707,285.00,11.39,1698907025,,,,,,,,
2023-11-02 12:07:06.295211,tf,NFO,40707,285.50,11.59,1698907025,372.16,9600660,285.05,285.60,435,,,
2023-11-02 12:07:06.306898,tf,NFO,40707,285.50,11.59,1698907025,372.16,9600660,285.05,285.60,435,,,
2023-11-02 12:07:07.097845,tf,NFO,40707,285.85,11.73,1698907026,,,,,,,,
2023-11-02 12:07:07.097845,tf,NFO,40707,285.85,11.73,1698907026,,,,,,,,
2023-11-02 12:07:07.504518,tf,NFO,40707,285.00,11.39,1698907027,372.14,9602190,,,60,75,,
2023-11-02 12:07:07.518587,tf,NFO,40707,285.00,11.39,1698907027,372.14,9602190,,,60,75,,
2023-11-02 12:07:08.085275,tf,NFO,40707,285.75,11.69,1698907027,,,,,,,,
2023-11-02 12:07:08.086695,tf,NFO,40707,285.75,11.69,1698907027,,,,,,,,
2023-11-02 12:07:08.503460,tf,NFO,40707,286.40,11.94,1698907028,372.13,9603225,285.85,286.40,120,45,,
2023-11-02 12:07:08.579199,tf,NFO,40707,286.40,11.94,1698907028,372.13,9603225,285.85,286.40,120,45,,
2023-11-02 12:07:09.084700,tf,NFO,40707,285.70,11.67,1698907028,,,,,,,,
2023-11-02 12:07:09.085229,tf,NFO,40707,285.70,11.67,1698907028,,,,,,,,
2023-11-02 12:07:09.695455,tf,NFO,40707,285.75,11.69,1698907029,372.11,9605835,285.75,286.30,45,255,,
2023-11-02 12:07:09.702469,tf,NFO,40707,285.75,11.69,1698907029,372.11,9605835,285.75,286.30,45,255,,
2023-11-02 12:07:10.297618,tf,NFO,40707,286.35,11.92,1698907029,372.10,9607410,,286.40,180,480,,
2023-11-02 12:07:10.313871,tf,NFO,40707,286.35,11.92,1698907029,372.10,9607410,,286.40,180,480,,
2023-11-02 12:07:11.086573,tf,NFO,40707,285.60,11.63,1698907030,,,,,,,,
2023-11-02 12:07:11.087583,tf,NFO,40707,285.60,11.63,1698907030,,,,,,,,
2023-11-02 12:07:12.085615,tf,NFO,40707,286.50,11.98,1698907031,,,,,,,,
2023-11-02 12:07:12.087117,tf,NFO,40707,286.50,11.98,1698907031,,,,,,,,
2023-11-02 12:07:12.509573,tf,NFO,40707,286.70,12.06,1698907032,372.06,9610860,286.15,286.75,90,75,,
2023-11-02 12:07:12.510570,tf,NFO,40707,286.70,12.06,1698907032,372.06,9610860,286.15,286.75,90,75,,
2023-11-02 12:07:13.085743,tf,NFO,40707,286.35,11.92,1698907032,,,,,,,,
2023-11-02 12:07:13.088428,tf,NFO,40707,286.35,11.92,1698907032,,,,,,,,
2023-11-02 12:07:13.717986,tf,NFO,40707,286.70,12.06,1698907033,,9611790,286.20,,240,105,,
2023-11-02 12:07:13.738226,tf,NFO,40707,286.70,12.06,1698907033,,9611790,286.20,,240,105,,
2023-11-02 12:07:14.425553,tf,NFO,40707,285.80,11.71,1698907033,372.04,9613515,285.20,285.70,30,90,,
2023-11-02 12:07:14.427154,tf,NFO,40707,285.80,11.71,1698907033,372.04,9613515,285.20,285.70,30,90,,
2023-11-02 12:07:15.176335,tf,NFO,40707,286.75,12.08,1698907034,,,,,,,,
2023-11-02 12:07:15.178341,tf,NFO,40707,286.75,12.08,1698907034,,,,,,,,
2023-11-02 12:07:15.605592,tf,NFO,40707,285.80,11.71,1698907034,372.03,9614445,285.80,286.30,360,195,,
2023-11-02 12:07:15.632501,tf,NFO,40707,285.80,11.71,1698907034,372.03,9614445,285.80,286.30,360,195,,
2023-11-02 12:07:16.085432,tf,NFO,40707,285.60,11.63,1698907035,,,,,,,,
2023-11-02 12:07:16.085972,tf,NFO,40707,285.60,11.63,1698907035,,,,,,,,
2023-11-02 12:07:16.519449,tf,NFO,40707,286.20,11.86,1698907036,,9615315,285.70,286.20,105,1770,,
2023-11-02 12:07:16.521385,tf,NFO,40707,286.20,11.86,1698907036,,9615315,285.70,286.20,105,1770,,
2023-11-02 12:07:17.085326,tf,NFO,40707,285.65,11.65,1698907036,,,,,,,,
2023-11-02 12:07:17.086359,tf,NFO,40707,285.65,11.65,1698907036,,,,,,,,
2023-11-02 12:07:17.711632,tf,NFO,40707,285.60,11.63,1698907037,371.99,9619260,285.60,286.15,210,75,,
2023-11-02 12:07:17.783871,tf,NFO,40707,285.60,11.63,1698907037,371.99,9619260,285.60,286.15,210,75,,
2023-11-02 12:07:18.096838,tf,NFO,40707,285.55,11.61,1698907037,,,,,,,,
2023-11-02 12:07:18.097839,tf,NFO,40707,285.55,11.61,1698907037,,,,,,,,
2023-11-02 12:07:18.309795,tf,NFO,40707,285.25,11.49,1698907037,371.97,9620985,285.15,285.65,240,30,,
2023-11-02 12:07:18.312821,tf,NFO,40707,285.25,11.49,1698907037,371.97,9620985,285.15,285.65,240,30,,
2023-11-02 12:07:19.085438,tf,NFO,40707,285.10,11.43,1698907038,,,,,,,,
2023-11-02 12:07:19.086407,tf,NFO,40707,285.10,11.43,1698907038,,,,,,,,
2023-11-02 12:07:19.363217,tf,NFO,40707,285.35,11.53,1698907038,371.96,9622800,285.50,285.95,30,,,
2023-11-02 12:07:19.388308,tf,NFO,40707,285.35,11.53,1698907038,371.96,9622800,285.50,285.95,30,,,
2023-11-02 12:07:20.088074,tf,NFO,40707,286.20,11.86,1698907039,,,,,,,,
2023-11-02 12:07:20.088641,tf,NFO,40707,286.20,11.86,1698907039,,,,,,,,
2023-11-02 12:07:20.533573,tf,NFO,40707,285.75,11.69,1698907040,371.95,9623175,285.55,286.00,45,75,,
2023-11-02 12:07:20.535171,tf,NFO,40707,285.75,11.69,1698907040,371.95,9623175,285.55,286.00,45,75,,
2023-11-02 12:07:21.090203,tf,NFO,40707,286.00,11.78,1698907040,,,,,,,,
2023-11-02 12:07:21.091471,tf,NFO,40707,286.00,11.78,1698907040,,,,,,,,
2023-11-02 12:07:22.286584,tf,NFO,40707,285.55,11.61,1698907041,,9623460,285.70,286.20,165,180,,
2023-11-02 12:07:22.288595,tf,NFO,40707,285.55,11.61,1698907041,,9623460,285.70,286.20,165,180,,
2023-11-02 12:07:22.293856,tf,NFO,40707,286.20,11.86,1698907041,,,,,,,,
2023-11-02 12:07:22.349534,tf,NFO,40707,286.20,11.86,1698907041,,,,,,,,
2023-11-02 12:07:23.088511,tf,NFO,40707,285.55,11.61,1698907042,,,,,,,,
2023-11-02 12:07:23.090502,tf,NFO,40707,285.55,11.61,1698907042,,,,,,,,
2023-11-02 12:07:24.091288,tf,NFO,40707,285.45,11.57,1698907043,,,,,,,,
2023-11-02 12:07:24.100261,tf,NFO,40707,285.45,11.57,1698907043,,,,,,,,
2023-11-02 12:07:24.521904,tf,NFO,40707,285.10,11.43,1698907044,371.91,9628170,284.45,285.00,120,60,,
2023-11-02 12:07:24.522863,tf,NFO,40707,285.10,11.43,1698907044,371.91,9628170,284.45,285.00,120,60,,
2023-11-02 12:07:25.092183,tf,NFO,40707,284.25,11.10,1698907044,,,,,,,,
2023-11-02 12:07:25.093177,tf,NFO,40707,284.25,11.10,1698907044,,,,,,,,
2023-11-02 12:07:25.720200,tf,NFO,40707,284.15,11.06,1698907045,371.90,9629655,283.70,284.15,30,,,
2023-11-02 12:07:25.723843,tf,NFO,40707,284.15,11.06,1698907045,371.90,9629655,283.70,284.15,30,,,
2023-11-02 12:07:26.092628,tf,NFO,40707,283.30,10.73,1698907045,,,,,,,,
2023-11-02 12:07:26.093572,tf,NFO,40707,283.30,10.73,1698907045,,,,,,,,
